1150,8,24
1151,5,25
1152,1,24
1153,16,25
1154,8,24
1155,8,24
1156,6,24
1157,5,25
1158,8,24
1159,6,25
1160,10,25
1161,18,25
1162,2,25
1163,14,25
1164,3,25
1165,7,24
1166,11,24
1167,2,25
1168,2,24
1169,9,24
1170,6,25
1171,8,25
1172,10,24
1173,7,24
1174,1,25
1175,6,24
1176,18,24
1177,17,25
1178,13,24
1179,4,24
1180,5,25
1181,11,25
1182,16,25
1183,12,24
1184,7,24
1185,3,25
1186,12,24
1187,5,24
1188,5,24
1189,19,24
1190,18,24
1191,13,24
1192,17,24
1193,17,24
1194,3,24
1195,16,25
1196,9,25
1197,19,25
1198,2,25
1199,14,24
1200,15,24
1201,15,24
1202,13,25
1203,19,25
1204,18,24
1205,9,25
1206,16,24
1207,16,25
1208,5,24
1209,9,24
1210,19,25
1211,17,25
1212,10,25
1213,7,24
1214,3,24
1215,8,25
1216,8,24
1217,14,25
1218,10,24
1219,12,24
1220,8,24
1221,7,25
1222,1,25
1223,12,25
1224,10,24
1225,18,24
1226,17,25
1227,16,25
1228,8,24
1229,15,25
1230,5,25
1231,14,25
1232,10,24
1233,14,24
1234,5,25
1235,9,24
1236,9,25
1237,5,25
1238,15,25
1239,17,24
1240,11,25
1241,1,25
1242,3,25
1243,5,25
1244,10,24
1245,11,25
1246,18,24
1247,2,24
1248,5,25
1249,8,25
1250,19,24
1251,13,24
1252,13,25
1253,14,25
1254,12,25
1255,19,25
1256,3,25
1257,1,24
1258,12,25
1259,1,25
1260,13,25
1261,1,25
1262,16,24
1263,1,25
1264,14,24
1265,4,24
1266,15,24
1267,3,25
1268,15,24
1269,9,24
1270,5,24
1271,6,24
1272,1,25
1273,16,24
1274,1,25
1275,13,24
1276,8,24
1277,13,24
1278,9,24
1279,10,25
1280,10,24
1281,11,25
1282,2,25
1283,10,25
1284,10,24
1285,1,25
1286,12,25
1287,16,25
1288,9,25
1289,18,24
1290,6,25
1291,14,24
1292,6,25
1293,9,25
1294,13,24
1295,19,24
1296,9,25
1297,6,25
1298,10,24
1299,10,25
1300,16,24
1301,9,25
1302,8,24
1303,3,24
1304,1,24
1305,2,25
1306,5,25
1307,11,25
1308,6,25
1309,7,24
1310,14,25
1311,16,24
1312,7,24
1313,11,24
1314,17,25
1315,8,24
1316,6,24
1317,6,25
1318,15,25
1319,18,24
1320,16,24
1321,7,25
1322,12,24
1323,18,24
1324,7,25
1325,6,25
1326,19,24
1327,8,25
1328,4,25
1329,6,25
1330,8,25
1331,3,25
1332,14,25
1333,5,25
1334,13,25
1335,15,24
1336,17,25
1337,1,24
1338,7,24
1339,17,25
1340,8,25
1341,9,24
1342,5,25
1343,1,25
1344,15,25
1345,16,24
1346,14,25
1347,6,25
1348,6,24
1349,13,25
1350,10,25
1351,14,24
1352,1,25
1353,15,24
1354,7,25
1355,10,24
1356,2,25
1357,2,24
1358,5,24
1359,15,25
1360,15,24
1361,13,25
1362,16,24
1363,19,24
1364,13,24
1365,9,25
1366,3,25
1367,15,25
1368,9,25
1369,16,24
1370,13,24
1371,6,25
1372,11,24
1373,8,24
1374,1,25
1375,4,25
1376,1,24
1377,9,24
1378,6,25
1379,7,24
1380,12,24
1381,7,25
1382,5,24
1383,11,25
1384,11,24
1385,15,25
1386,2,24
1387,2,24
1388,14,25
1389,8,24
1390,15,25
1391,8,25
1392,2,25
1393,19,24
1394,19,25
1395,13,24
1396,13,24
1397,17,25
1398,6,24
1399,5,25
1400,6,25
1401,1,24
1402,10,25
1403,9,25
1404,7,24
1405,17,24
1406,16,25
1407,1,24
1408,5,25
1409,4,24
1410,6,25
1411,13,24
1412,10,24
1413,16,24
1414,16,24
1415,17,24
1416,12,25
1417,3,25
1418,14,24
1419,2,25
1420,16,24
1421,12,25
1422,17,24
1423,10,24
1424,2,25
1425,10,24
1426,9,24
1427,17,24
1428,19,25
1429,9,24
1430,14,25
1431,1,24
1432,2,25
1433,5,24
1434,10,24
1435,14,25
1436,9,24
1437,1,24
1438,10,24
1439,13,25
1440,9,25
1441,11,25
1442,12,24
1443,19,24
1444,11,24
1445,4,25
1446,15,25
1447,17,25
1448,5,25
1449,4,24
1450,2,24
1451,2,25
1452,10,25
1453,3,25
1454,1,25
1455,2,25
1456,2,24
1457,19,25
1458,13,25
1459,6,25
1460,19,24
1461,17,25
1462,14,24
1463,17,24
1464,2,25
1465,4,25
1466,19,24
1467,1,25
1468,8,24
1469,6,24
1470,6,25
1471,9,24
1472,11,25
1473,14,24
1474,7,25
1475,8,24
1476,11,25
1477,1,25
1478,9,24
1479,13,25
1480,5,24
1481,6,24
1482,5,25
1483,1,24
1484,8,24
1485,13,25
1486,4,24
1487,15,24
1488,15,25
1489,16,24
1490,19,24
1491,13,24
1492,11,25
1493,13,25
1494,9,25
1495,18,24
1496,17,24
1497,4,25
1498,9,25
1499,13,25
1500,14,24
1501,16,24
1502,10,25
1503,6,24
1504,6,24
1505,13,25
1506,9,25
1507,9,24
1508,19,24
1509,5,25
1510,9,24
1511,17,24
1512,6,24
1513,18,24
1514,13,24
1515,16,25
1516,16,24
1517,5,25
1518,11,24
1519,5,25
1520,17,24
1521,2,24
1522,18,25
1523,16,25
1524,16,24
1525,1,25
1526,11,24
1527,5,25
1528,6,24
1529,19,24
1530,11,24
1531,4,25
1532,15,24
1533,15,25
1534,12,24
1535,2,24
1536,18,25
1537,14,25
1538,6,25
1539,8,25
1540,12,24
1541,18,25
1542,8,25
1543,6,24
1544,1,24
1545,15,25
1546,16,25
1547,2,24
1548,15,24
1549,3,24
1550,18,24
1551,10,24
1552,14,24
1553,5,24
1554,11,25
1555,15,25
1556,16,25
1557,13,24
1558,17,25
1559,9,24
1560,10,25
1561,2,24
1562,2,25
1563,4,24
1564,13,25
1565,9,24
1566,15,25
1567,6,24
1568,8,24
1569,17,24
1570,19,25
1571,18,25
1572,14,24
1573,15,25
1574,2,24
1575,18,25
1576,7,24
1577,15,24
1578,9,25
1579,19,25
1580,19,24
1581,14,25
1582,9,24
1583,12,24
1584,7,24
1585,12,25
1586,10,25
1587,16,24
1588,18,25
1589,2,25
1590,3,25
1591,17,24
1592,5,24
1593,6,25
1594,19,24
1595,18,25
1596,3,25
1597,2,24
1598,2,24
1599,1,24
1600,10,24
1601,4,24
1602,16,24
1603,3,25
1604,18,24
1605,13,25
1606,9,25
1607,8,25
1608,15,24
1609,6,24
1610,13,24
1611,18,25
1612,16,24
1613,8,24
1614,12,24
1615,3,25
1616,12,25
1617,14,25
1618,12,25
1619,17,25
1620,8,25
1621,13,24
1622,7,24
1623,15,25
1624,18,25
1625,16,24
1626,16,24
1627,4,24
1628,17,24
1629,4,25
1630,10,25
1631,1,25
1632,11,25
1633,6,25
1634,15,25
1635,5,25
1636,15,24
1637,6,24
1638,13,24
1639,4,24
1640,14,24
1641,16,24
1642,6,24
1643,12,25
1644,14,24
1645,7,24
1646,7,24
1647,2,24
1648,7,25
1649,4,24
1650,19,24
1651,19,24
1652,8,25
1653,8,24
1654,5,25
1655,14,24
1656,9,25
1657,6,24
1658,8,25
1659,14,24
1660,7,24
1661,4,25
1662,5,24
1663,12,24
1664,12,24
1665,15,24
1666,19,24
1667,2,25
1668,5,24
1669,5,25
1670,11,24
1671,15,24
1672,5,24
1673,11,24
1674,17,25
1675,7,25
1676,17,25
1677,14,25
1678,5,24
1679,16,25
1680,18,25
1681,11,24
1682,2,25
1683,5,24
1684,15,24
1685,7,24
1686,14,25
1687,7,24
1688,17,25
1689,2,25
1690,11,24
1691,12,24
1692,6,25
1693,3,25
1694,12,25
1695,12,24
1696,4,25
1697,5,24
1698,16,25
1699,19,25
1700,17,24
1701,3,24
1702,16,25
1703,7,25
1704,11,25
1705,1,25
1706,9,24
1707,10,25
1708,11,25
1709,5,24
1710,19,24
1711,3,24
1712,5,24
1713,10,24
1714,6,24
1715,16,24
1716,10,25
1717,15,24
1718,5,25
1719,2,25
1720,6,24
1721,3,24
1722,6,24
1723,5,24
1724,11,25
1725,12,25
1726,17,24
1727,5,24
1728,4,25
1729,15,24
1730,7,24
1731,13,25
1732,16,24
1733,9,24
1734,6,24
1735,14,25
1736,9,24
1737,11,25
1738,2,25
1739,18,24
1740,4,24
1741,18,25
1742,5,25
1743,13,25
1744,7,24
1745,14,25
1746,6,25
1747,1,25
1748,5,25
1749,7,24
1750,11,24
1751,11,24
1752,2,25
1753,13,25
1754,14,24
1755,15,24
1756,7,24
1757,8,24
1758,2,24
1759,2,25
1760,11,24
1761,3,25
1762,15,24
1763,11,24
1764,1,24
1765,18,24
1766,17,24
1767,4,24
1768,19,25
1769,7,25
1770,7,25
1771,18,24
1772,14,24
1773,18,24
1774,13,25
1775,13,25
1776,7,24
1777,19,24
1778,15,24
1779,11,24
1780,12,24
1781,13,25
1782,7,25
1783,9,25
1784,11,24
1785,9,25
1786,10,24
1787,16,24
1788,11,24
1789,7,25
1790,7,25
1791,3,24
1792,9,25
1793,19,24
1794,11,24
1795,11,25
1796,19,24
1797,6,24
1798,4,24
1799,18,25
1800,8,24
1801,5,24
1802,12,24
1803,12,25
1804,19,24
1805,13,24
1806,6,25
1807,5,24
1808,12,24
1809,19,25
1810,9,25
1811,8,24
1812,19,25
1813,14,24
1814,10,25
1815,16,25
1816,10,25
1817,9,24
1818,7,25
1819,7,24
1820,3,24
1821,18,25
1822,17,25
1823,13,25
1824,14,24
1825,8,25
1826,8,25
1827,7,25
1828,14,25
1829,8,25
1830,15,25
1831,4,24
1832,4,25
1833,7,25
1834,17,25
1835,6,24
1836,16,25
1837,17,25
1838,3,25
1839,8,25
1840,13,24
1841,8,24
1842,3,25
1843,5,24
1844,19,25
1845,3,24
1846,11,25
1847,8,24
1848,1,24
1849,1,25
1850,17,25
1851,12,24
1852,11,24
1853,3,24
1854,5,25
1855,6,24
1856,7,25
1857,4,24
1858,8,25
1859,6,24
1860,17,24
1861,11,25
1862,3,25
1863,2,24
1864,14,25
1865,15,24
1866,3,25
1867,15,25
1868,7,24
1869,7,24
1870,19,24
1871,10,25
1872,13,25
1873,1,24
1874,10,24
1875,5,24
1876,5,24
1877,13,25
1878,3,25
1879,6,24
1880,5,24
1881,1,25
1882,13,25
1883,13,25
1884,11,24
1885,7,24
1886,7,25
1887,19,25
1888,13,25
1889,9,24
1890,13,24
1891,3,25
1892,17,24
1893,16,24
1894,16,24
1895,3,24
1896,17,24
1897,1,25
1898,2,24
1899,6,25
1900,9,25
1901,3,25
1902,2,25
1903,13,24
1904,5,24
1905,5,24
1906,19,24
1907,12,25
1908,10,24
1909,11,25
1910,10,24
1911,3,24
1912,4,25
1913,12,25
1914,16,25
1915,16,24
1916,13,25
1917,13,24
1918,15,25
1919,10,24
1920,3,24
1921,16,24
1922,1,25
1923,15,25
1924,11,24
1925,9,25
1926,1,24
1927,9,25
1928,13,24
1929,4,25
1930,2,24
1931,19,25
1932,6,24
1933,4,25
1934,15,25
1935,18,24
1936,9,24
1937,6,25
1938,11,24
1939,11,24
1940,13,25
1941,6,24
1942,14,25
1943,15,25
1944,4,24
1945,17,24
1946,11,24
1947,8,24
1948,13,24
1949,19,24
1950,13,24
1951,9,24
1952,18,25
1953,16,25
1954,4,25
1955,14,25
1956,13,24
1957,7,25
1958,4,25
1959,3,24
1960,9,25
1961,2,24
1962,3,25
1963,16,24
1964,14,24
1965,9,25
1966,5,24
1967,18,24
1968,11,24
1969,14,25
1970,6,25
1971,18,24
1972,11,25
1973,10,24
1974,18,25
1975,6,24
1976,10,24
1977,7,24
1978,10,25
1979,4,25
1980,8,24
1981,18,25
1982,17,24
1983,6,25
1984,2,24
1985,3,25
1986,14,25
1987,6,25
1988,15,24
1989,1,25
1990,1,24
1991,18,24
1992,3,25
1993,1,24
1994,14,25
1995,17,25
1996,15,24
1997,19,25
1998,4,24
1999,19,24
2000,5,24
2001,7,24
2002,9,24
2003,3,24
2004,7,24
2005,11,24
2006,18,25
2007,13,25
2008,19,24
2009,5,24
2010,18,25
2011,13,25
2012,12,25
2013,18,25
2014,15,25
2015,12,24
2016,15,24
2017,9,25
2018,9,25
2019,11,25
2020,15,25
2021,3,25
2022,13,24
2023,6,25
2024,6,24
2025,18,24
2026,11,25
2027,17,24
2028,3,24
2029,3,24
2030,2,25
2031,13,24
2032,10,24
2033,13,25
2034,15,25
2035,17,24
2036,2,25
2037,3,24
2038,11,24
2039,18,24
2040,9,24
2041,13,24
2042,19,24
2043,2,24
2044,17,25
2045,6,24
2046,3,25
2047,13,25
2048,14,25
2049,12,25
2050,2,25
2051,18,24
2052,3,25
2053,8,24
2054,5,24
2055,15,24
2056,4,25
2057,14,24
2058,5,24
2059,13,25
2060,12,24
2061,9,25
2062,3,25
2063,13,25
2064,7,24
2065,19,25
2066,9,25
2067,3,24
2068,14,24
2069,16,24
2070,6,25
2071,19,25
2072,10,25
2073,3,25
2074,14,25
2075,5,24
2076,18,24
2077,16,25
2078,18,25
2079,1,25
2080,7,25
2081,14,24
2082,16,24
2083,7,24
2084,17,25
2085,11,24
2086,5,25
2087,5,24
2088,19,24
2089,12,25
2090,14,24
2091,5,25
2092,4,24
2093,15,25
2094,7,24
2095,7,25
2096,6,24
2097,17,25
2098,5,24
2099,8,25
2100,16,24
2101,16,24
2102,1,25
2103,9,24
2104,13,24
2105,2,25
2106,10,24
2107,4,24
2108,5,24
2109,11,25
2110,6,24
2111,9,24
2112,17,24
2113,1,24
2114,7,24
2115,3,25
2116,9,24
2117,2,24
2118,7,25
2119,8,24
2120,6,24
2121,1,25
2122,5,25
2123,18,24
2124,13,25
2125,16,25
2126,6,25
2127,17,24
2128,16,25
2129,4,24
2130,15,25
2131,5,24
2132,15,24
2133,4,24
2134,13,25
2135,13,25
2136,10,25
2137,12,25
2138,11,24
2139,1,25
2140,4,25
2141,4,24
2142,7,24
2143,5,24
2144,2,24
2145,13,24
2146,11,24
2147,11,24
2148,2,25
2149,3,24
2150,6,25
2151,6,25
2152,19,25
2153,15,25
2154,4,24
2155,17,25
2156,1,24
2157,19,25
2158,18,24
2159,18,24
2160,19,24
2161,15,25
2162,2,24
2163,15,25
2164,10,24
2165,9,24
2166,19,24
2167,9,25
2168,15,24
2169,4,24
2170,4,25
2171,15,25
2172,2,24
2173,8,24
2174,7,25
2175,2,25
2176,6,25
2177,6,25
2178,16,24
2179,2,24
2180,7,25
2181,4,25
2182,19,24
2183,8,25
2184,7,25
2185,5,24
2186,11,25
2187,4,24
2188,14,24
2189,14,24
2190,1,24
2191,11,24
2192,2,24
2193,9,24
2194,5,24
2195,10,24
2196,10,24
2197,9,25
2198,7,24
2199,11,25
2200,10,25
2201,11,24
2202,9,25
2203,5,25
2204,16,25
