852,6
854,1
855,6
855,2
856,6
857,5
859,7
860,3
860,9
861,0
862,1
864,3
865,3
865,6
866,3
867,9
869,8
870,3
870,1
871,6
872,8
874,1
875,3
875,4
876,0
877,8
879,4
880,1
880,4
881,0
882,6
884,6
885,8
885,1
886,2
887,5
889,7
890,8
890,7
891,7
892,8
894,8
895,6
895,7
896,7
897,3
899,3
900,6
900,7
901,3
902,4
904,5
905,8
905,7
906,0
907,0
909,4
910,5
910,2
911,5
912,6
914,7
915,9
915,9
916,2
917,5
919,5
920,4
1020,0
1021,5
1022,9
1024,9
1025,1
1025,3
1026,9
1027,8
1029,2
1030,2
1030,1
1031,4
1032,4
1034,0
1035,6
1035,2
1036,6
1037,6
1039,7
1040,4
1040,1
1041,6
1042,7
1044,1
1045,6
1045,9
1046,5
1047,2
1049,8
1050,2
1050,4
1051,0
1052,2
1054,2
1055,7
1055,6
1056,9
1057,7
1059,8
1060,9
1060,6
1061,4
1062,0
1064,6
1065,2
1065,2
1066,7
1067,7
1069,6
1070,2
1070,5
1071,6
1072,5
1074,2
1075,0
1075,9
1076,5
1077,4
1079,0
1080,1
1080,5
1081,8
1082,7
1084,8
1085,2
1085,8
1086,9
1087,4
1089,6
1090,7
1090,6
1091,7
1092,0
1094,2
1095,7
1095,6
1096,0
1097,6
1099,2
1100,4
1100,2
1101,9
1102,9
1104,9
1105,1
1105,7
1106,6
1107,5
1109,1
1110,6
1110,0
1111,5
1112,1
1114,1
1115,1
1115,9
1116,1
1117,9
1119,0
1120,7
1120,2
1121,9
1122,4
1124,8
1125,2
1125,1
1126,8
1127,3
1129,0
1130,3
1130,2
1131,5
1132,9
1134,0
1135,0
1135,2
1136,1
1137,5
1139,0
1140,2
1140,7
1141,8
1142,2
1144,2
1145,3
1145,0
1146,9
1147,9
1149,0
1150,6
1150,3
1151,4
1152,9
1154,0
1155,5
1155,4
1156,4
1157,5
1159,9
1160,2
1160,7
1161,7
1162,2
1164,3
1165,2
1165,5
1166,6
1167,6
1169,1
1170,9
1170,2
1171,6
1172,2
1174,2
1175,1
1175,0
1176,5
1177,5
1179,1
1180,2
2585,3
2586,4
2587,8
2589,4
2590,1
2590,3
2591,0
2592,8
2594,3
2595,2
2595,1
2596,0
2597,2
2599,1
2600,4
2600,4
2601,6
2602,7
2604,3
2605,7
2605,1
2606,9
2607,9
2609,0
2610,2
2610,9
2611,0
2612,9
2614,8
2615,5
2615,6
2616,3
2617,3
2619,0
2620,4
2620,7
2621,8
2622,2
2624,7
2625,6
2625,7
2626,4
2627,3
2629,0
2630,1
2630,3
2631,7
2632,8
2634,2
2635,0
2635,7
2636,0
2637,4
2639,5
2640,4
2640,7
2641,5
2642,0
2644,0
2645,6
2645,3
2646,5
2647,5
2649,5
2650,0
2650,8
2651,0
2652,5
2654,5
2655,8
2655,5
2656,7
2657,5
2659,9
2660,2
2660,0
2661,2
2662,1
2664,5
2665,5
2665,7
2666,1
2667,4
2669,7
2670,3
2670,5
2671,7
2672,1
2674,3
2675,3
2675,2
2676,5
2677,6
2679,6
2680,9
2680,0
2681,7
2682,0
2684,1
2685,0
2685,8
2686,2
2687,6
2689,5
2690,2
2690,5
2691,0
2692,9
2694,7
2695,6
2695,7
2696,4
2697,7
2699,6
2700,3
2700,4
2701,9
2702,9
2704,9
2705,3
2705,9
2706,7
2707,6
2709,6
2710,2
2710,0
2711,4
2712,2
2714,9
2715,4
2715,0
2716,2
2717,0
2719,8
2720,1
2720,7
2721,4
2722,3
2724,2
2725,6
2725,6
2726,9
2727,3
2729,4
2730,9
2730,0
2731,2
2732,6
2734,6
2735,2
2735,7
2736,2
2737,8
2739,1
2740,9
2740,3
2741,9
2742,0
2744,9
2745,0
2830,3
2831,8
2832,0
2834,4
2835,9
2835,1
2836,8
2837,0
2839,3
2840,6
2840,2
2841,8
2842,6
2844,5
2845,7
2845,5
2846,3
2847,2
2849,8
2850,0
2850,7
2851,1
2852,8
2854,0
2855,1
2855,6
2856,7
2857,8
2859,4
2860,0
2860,5
2861,2
2862,5
2864,1
2865,3
2865,4
2866,0
2867,0
2869,2
2870,8
2870,1
2871,0
2872,5
2874,4
2875,8
2875,9
2876,5
2877,6
2879,4
2880,8
2880,0
2881,2
2882,1
2884,0
2885,6
2885,7
2886,5
2887,4
2889,8
2890,8
2890,7
2891,4
2892,4
2894,1
2895,2
2895,9
2896,7
2897,3
2899,7
2900,5
2900,2
2901,2
2902,2
2904,0
2905,3
2905,7
2906,5
2907,3
2909,7
2910,4
2910,2
2911,6
2912,4
2914,0
2915,5
2915,8
2916,5
2917,1
2919,3
2920,6
2920,4
2921,4
2922,8
2924,4
2925,9
2925,2
2926,3
2927,3
2929,7
2930,9
2930,6
2931,8
2932,8
2934,3
2935,1
2935,5
2936,6
2937,6
2939,8
2940,1
2940,2
2941,1
2942,0
2944,0
2945,5
2945,9
2946,6
2947,4
2949,5
2950,2
2950,9
2951,5
2952,3
2954,0
2955,1
2955,1
2956,2
2957,5
2959,0
2960,0
2960,2
2961,8
2962,8
2964,2
2965,8
2965,2
2966,9
2967,2
2969,0
2970,7
2970,5
2971,5
2972,6
2974,7
2975,0
2975,0
2976,4
2977,2
2979,6
2980,0
2980,6
2981,2
2982,9
2984,3
2985,4
2985,1
2986,2
2987,5
2989,4
2990,4
2990,2
2991,6
2992,8
2994,6
2995,5
2995,2
2996,6
2997,7
2999,9
3000,4
3000,9
3001,6
3002,3
3004,5
3005,7
3005,7
3006,1
3007,7
3009,3
3010,9
3010,3
3011,8
3012,2
3014,3
3015,3
3015,8
3016,6
3017,6
3019,2
3020,1
3020,9
3021,1
3022,0
3024,4
3025,7
3025,2
3026,1
3027,3
3029,9
3030,6
3030,8
3031,2
3032,5
3034,2
3035,7
3035,4
3036,0
3037,4
3039,2
3040,8
3040,2
3041,0
3042,5
3044,4
3045,8
3045,3
3046,2
3047,7
3049,0
3050,1
3050,7
3051,2
3052,5
3054,4
3055,1
3055,2
3056,2
3057,9
3059,0
3060,7
3060,8
3061,4
3062,6
3064,0
3065,4
3065,2
3066,5
3067,5
3069,5
3070,9
3070,3
3071,7
3072,0
3074,9
3075,1
3075,8
3076,4
3077,3
3079,4
3080,4
3080,8
3081,0
3082,6
3084,9
3085,8
3085,7
3086,4
3087,4
3089,3
3090,0
3090,5
3091,7
3092,9
3094,3
3095,3
3095,6
3096,1
3097,4
3099,5
3100,9
3100,6
3101,0
3102,7
3104,0
3105,7
3105,1
3106,6
3107,9
3109,9
3110,2
3110,3
3111,5
3112,7
3114,7
3115,6
3115,5
3116,8
3117,9
3119,1
3120,4
3120,7
3121,5
3122,2
3124,5
3125,1
3125,4
3126,0
3127,1
3129,6
3130,6
3130,5
3131,5
3132,5
3134,7
3135,3
3135,4
3136,0
3137,5
3139,0
3140,1
3140,0
3141,5
3142,8
3144,1
3145,4
3145,7
3146,5
3147,6
3149,3
3150,5
3280,5
3281,8
3282,3
3284,3
3285,1
3285,9
3286,3
3287,4
3289,8
3290,3
3290,1
3291,1
3292,9
3294,3
3295,7
3295,6
3296,6
3297,3
3299,8
3300,5
3300,3
3301,5
3302,2
3304,1
3305,4
3305,7
3306,3
3307,8
3309,5
3310,4
3310,4
3311,5
3312,5
3314,3
3315,1
3315,7
3316,7
3317,7
3319,0
3320,1
3320,5
3321,2
3322,0
3324,3
3325,9
3325,1
3326,4
3327,2
3329,8
3330,1
3330,4
3331,9
3332,7
3334,7
3335,1
3335,0
3336,1
3337,8
3339,5
3340,5
3340,4
3341,5
3342,1
3344,1
3345,5
3345,5
3346,7
3347,3
3349,1
3350,1
3350,3
3351,2
3352,5
3354,7
3355,9
3355,5
3356,4
3357,7
3359,7
3360,9
3360,9
3361,1
3362,6
3364,0
3365,1
3365,1
3366,6
3367,9
3369,7
3370,8
3370,1
3371,3
3372,6
3374,7
3375,7
3375,4
3376,8
3377,9
3379,3
3380,2
3380,3
3381,6
3382,5
3384,3
3385,9
3385,2
3386,3
3387,5
3389,1
3390,6
3390,1
3391,1
3392,1
3394,2
3395,6
3395,6
3396,8
3397,8
3399,8
3400,6
3400,9
3401,4
3402,5
3404,9
3405,0
3405,9
3406,9
3407,3
3409,4
3410,2
3410,8
3411,9
3412,7
3414,2
3415,5
3415,1
3416,5
3417,5
3419,4
3420,1
3420,4
3421,1
3422,6
3424,5
3425,6
3425,5
3426,9
3427,4
3429,7
3430,0
3430,8
3431,0
3432,0
3434,2
3435,5
3435,3
3436,9
3437,4
3439,3
3440,5
6570,5
6571,7
6572,4
6574,5
6575,8
6575,7
6576,0
6577,9
6579,2
6580,8
6580,5
6581,0
6582,9
6584,8
6585,1
6585,5
6586,9
6587,3
6589,2
6590,1
6590,3
6591,5
6592,3
6594,8
6595,5
6595,6
6596,4
6597,6
6599,2
6600,3
6600,4
6601,1
6602,2
6604,6
6605,7
6605,9
6606,1
6607,3
6609,6
6610,7
6610,7
6611,8
6612,3
6614,2
6615,2
6615,0
6616,1
6617,8
6619,1
6620,0
6620,2
6621,6
6622,9
6624,0
6625,8
6625,6
6626,3
6627,4
6629,6
6630,8
6630,5
6631,8
6632,1
6634,2
6635,1
6635,3
6636,2
6637,1
6639,6
6640,1
6640,6
6641,1
6642,3
6644,3
6645,4
6645,8
6646,0
6647,7
6649,2
6650,9
6650,6
6651,1
6652,6
6654,5
6655,8
6655,8
6656,3
6657,8
6659,9
6660,5
6660,2
6661,6
6662,8
6664,4
6665,5
6665,4
6666,7
6667,0
6669,1
6670,1
6670,5
6671,4
6672,3
6674,3
6675,4
6675,9
6676,9
6677,4
6679,1
6680,0
6680,4
6681,0
6682,7
6684,1
6685,8
6685,4
6686,6
6687,2
6689,8
6690,4
6690,8
6691,9
6692,8
6694,6
6695,7
6695,2
6696,9
6697,4
6699,1
6700,2
6700,5
6701,2
6702,9
6704,8
6705,3
6705,4
6706,1
6707,9
6709,3
6710,0
6710,6
6711,2
6712,8
6714,2
6715,1
6715,0
6716,9
6717,2
6719,4
6720,7
6720,9
6721,0
6722,1
6724,8
6725,7
6725,7
6726,5
6727,5
6729,8
6730,4
6730,6
6731,4
6732,5
6734,1
6735,0
6735,6
6736,2
6737,5
6739,8
6740,7
8070,5
8071,9
8072,0
8074,8
8075,7
8075,7
8076,9
8077,8
8079,5
8080,3
8080,6
8081,6
8082,3
8084,2
8085,8
8085,2
8086,4
8087,7
8089,1
8090,9
8090,3
8091,8
8092,5
8094,4
8095,3
8095,9
8096,1
8097,2
8099,6
8100,5
8100,4
8101,8
8102,1
8104,0
8105,4
8105,2
8106,7
8107,5
8109,1
8110,7
8110,5
8111,4
8112,7
8114,6
8115,0
8115,8
8116,3
8117,6
8119,6
8120,3
8120,0
8121,0
8122,5
8124,8
8125,1
8125,9
8126,3
8127,2
8129,1
8130,9
8130,7
8131,7
8132,2
8134,2
8135,3
8135,1
8136,9
8137,2
8139,7
8140,7
8140,8
8141,7
8142,2
8144,6
8145,8
8145,9
8146,7
8147,6
8149,1
8150,4
8150,3
8151,3
8152,6
8154,6
8155,1
8155,1
8156,9
8157,4
8159,7
8160,1
8160,6
8161,8
8162,2
8164,2
8165,7
8165,4
8166,5
8167,3
8169,8
8170,9
8170,3
8171,6
8172,4
8174,5
8175,7
8175,7
8176,0
8177,1
8179,0
8180,2
8180,8
8181,0
8182,3
8184,4
8185,8
8185,4
8186,1
8187,0
8189,7
8190,9
8190,3
8191,9
8192,5
8194,6
8195,6
8195,8
8196,8
8197,3
8199,9
8200,0
8200,3
8201,0
8202,5
8204,0
8205,0
8205,7
8206,7
8207,0
8209,5
8210,1
8210,5
8211,0
8212,8
8214,8
8215,8
8215,4
8216,4
8217,3
8219,7
8220,8
8220,8
8221,2
8222,6
8224,7
8225,4
8225,8
8226,4
8227,6
8229,9
8230,4
8315,7
8316,0
8317,5
8319,3
8320,9
8320,7
8321,3
8322,4
8324,0
8325,4
8325,8
8326,5
8327,0
8329,3
8330,9
8330,2
8331,3
8332,2
8334,3
8335,5
8335,1
8336,8
8337,2
8339,5
8340,8
8340,0
8341,1
8342,0
8344,0
8345,0
8345,6
8346,3
8347,1
8349,3
8350,4
8350,7
8351,4
8352,9
8354,3
8355,3
8355,5
8356,0
8357,5
8359,6
8360,9
8360,9
8361,3
8362,1
8364,8
8365,6
8365,3
8366,3
8367,5
8369,6
8370,3
8370,5
8371,2
8372,3
8374,0
8375,7
8375,4
8376,5
8377,7
8379,6
8380,7
8380,7
8381,4
8382,5
8384,2
8385,3
8385,5
8386,8
8387,1
8389,4
8390,9
8390,1
8391,1
8392,3
8394,4
8395,7
8395,8
8396,3
8397,3
8399,0
8400,3
8400,1
8401,1
8402,3
8404,9
8405,9
8405,7
8406,7
8407,8
8409,8
8410,4
8410,1
8411,1
8412,5
8414,4
8415,7
8415,0
8416,1
8417,1
8419,1
8420,2
8420,4
8421,6
8422,3
8424,0
8425,7
8425,3
8426,1
8427,1
8429,8
8430,2
8430,5
8431,6
8432,7
8434,0
8435,9
8435,2
8436,7
8437,5
8439,7
8440,0
8440,7
8441,5
8442,6
8444,5
8445,9
8445,1
8446,8
8447,2
8449,0
8450,6
8450,8
8451,9
8452,6
8454,9
8455,3
8455,5
8456,7
8457,7
8459,1
8460,2
8460,7
8461,8
8462,4
8464,0
8465,7
8465,7
8466,1
8467,9
8469,7
8470,5
8470,9
8471,3
8472,6
8474,6
8475,9
8475,1
8476,4
8477,5
8479,0
8480,5
8480,7
8481,9
8482,6
8484,4
8485,2
8485,6
8486,4
8487,4
8489,1
8490,1
8490,0
8491,9
8492,3
8494,9
8495,5
8495,9
8496,3
8497,3
8499,3
8500,8
8500,0
8501,0
8502,3
8504,2
8505,5
8505,8
8506,7
8507,9
8509,4
8510,9
8510,2
8511,4
8512,9
8514,5
8515,8
8515,2
8516,9
8517,0
8519,6
8520,1
8520,1
8521,3
8522,1
8524,8
8525,9
8525,8
8526,5
8527,2
8529,4
8530,7
8530,0
8531,5
8532,4
8534,4
8535,0
8535,6
8536,3
8537,2
8539,7
8540,8
8540,9
8541,6
8542,6
8544,8
8545,5
8545,4
8546,9
8547,0
8549,8
8550,1
8550,9
8551,1
8552,2
8554,5
8555,6
8555,4
8556,8
8557,0
8559,9
8560,6
8705,1
8706,7
8707,8
8709,3
8710,7
8710,2
8711,3
8712,5
8714,7
8715,9
8715,0
8716,8
8717,0
8719,2
8720,2
8720,6
8721,5
8722,9
8724,5
8725,5
8725,9
8726,1
8727,9
8729,6
8730,2
8730,5
8731,9
8732,1
8734,9
8735,6
8735,9
8736,4
8737,7
8739,9
8740,0
8740,4
8741,3
8742,6
8744,4
8745,2
8745,2
8746,6
8747,0
8749,4
8750,3
8750,4
8751,7
8752,0
8754,6
8755,9
8755,3
8756,3
8757,5
8759,6
8760,7
8760,5
8761,2
8762,6
8764,4
8765,4
8765,6
8766,7
8767,8
8769,2
8770,0
8770,2
8771,7
8772,8
8774,1
8775,1
8775,9
8776,6
8777,5
8779,5
8780,5
8780,4
8781,0
8782,1
8784,2
8785,8
8785,6
8786,4
8787,0
8789,4
8790,0
8790,6
8791,2
8792,4
8794,9
8795,3
8795,4
8796,8
8797,6
8799,5
8800,5
8800,5
8801,9
8802,3
8804,6
8805,1
8805,5
8806,9
8807,9
8809,8
8810,4
8810,5
8811,9
8812,2
8814,9
8815,0
8815,4
8816,5
8817,5
8819,0
8820,4
8820,6
8821,6
8822,7
8824,9
8825,1
8825,0
8826,3
8827,3
8829,1
8830,1
8830,9
8831,6
8832,0
8834,3
8835,4
8835,8
8836,9
8837,5
8839,4
8840,4
8840,8
8841,9
8842,7
8844,5
8845,5
8845,2
8846,0
8847,6
8849,7
8850,6
8850,1
8851,0
8852,7
8854,5
8855,6
8855,9
8856,0
8857,9
8859,4
8860,5
8860,6
8861,9
8862,7
8864,4
8865,4
9715,3
9716,3
9717,3
9719,0
9720,4
9720,0
9721,7
9722,1
9724,3
9725,0
9725,9
9726,0
9727,8
9729,7
9730,3
9730,1
9731,6
9732,9
9734,8
9735,7
9735,4
9736,3
9737,8
9739,9
9740,5
9740,0
9741,6
9742,7
9744,0
9745,3
9745,5
9746,4
9747,7
9749,9
9750,8
9750,6
9751,8
9752,2
9754,0
9755,6
9755,6
9756,9
9757,8
9759,1
9760,8
9760,9
9761,6
9762,3
9764,4
9765,9
9765,4
9766,9
9767,5
9769,6
9770,6
9770,8
9771,8
9772,0
9774,7
9775,6
9775,8
9776,9
9777,5
9779,3
9780,3
9780,3
9781,1
9782,1
9784,9
9785,8
9785,3
9786,8
9787,6
9789,5
9790,4
9790,9
9791,9
9792,6
9794,6
9795,8
9795,2
9796,9
9797,3
9799,2
9800,3
9800,2
9801,4
9802,1
9804,9
9805,0
9805,2
9806,6
9807,0
9809,7
9810,0
9810,0
9811,5
9812,5
9814,8
9815,2
9815,3
9816,8
9817,9
9819,6
9820,9
9820,5
9821,9
9822,3
9824,8
9825,1
9825,3
9826,7
9827,5
9829,2
9830,7
9830,4
9831,6
9832,4
9834,9
9835,5
9835,6
9836,4
9837,8
9839,9
9840,9
9840,3
9841,6
9842,5
9844,1
9845,4
9845,2
9846,7
9847,6
9849,7
9850,4
9850,7
9851,1
9852,2
9854,3
9855,5
9855,9
9856,0
9857,7
9859,5
9860,4
9860,5
9861,1
9862,1
9864,8
9865,7
9865,7
9866,6
9867,2
9869,8
9870,5
9870,3
9871,3
9872,4
9874,8
9875,5
10185,4
10186,8
10187,6
10189,0
10190,7
10190,2
10191,9
10192,4
10194,9
10195,4
10195,7
10196,5
10197,0
10199,6
10200,5
10200,3
10201,3
10202,4
10204,8
10205,1
10205,1
10206,8
10207,7
10209,6
10210,2
10210,4
10211,8
10212,0
10214,1
10215,5
10215,7
10216,0
10217,4
10219,7
10220,0
10220,2
10221,1
10222,1
10224,3
10225,0
10225,3
10226,8
10227,1
10229,4
10230,6
10230,9
10231,1
10232,3
10234,1
10235,8
10235,3
10236,7
10237,7
10239,7
10240,0
10240,2
10241,4
10242,5
10244,3
10245,9
10245,3
10246,5
10247,2
10249,0
10250,2
10250,5
10251,1
10252,3
10254,7
10255,5
10255,4
10256,4
10257,5
10259,7
10260,5
10260,7
10261,1
10262,8
10264,3
10265,8
10265,6
10266,7
10267,6
10269,7
10270,1
10270,5
10271,5
10272,0
10274,4
10275,3
10275,2
10276,9
10277,0
10279,0
10280,1
10280,0
10281,0
10282,0
10284,0
10285,2
10285,5
10286,2
10287,4
10289,3
10290,1
10290,8
10291,8
10292,8
10294,5
10295,1
10295,9
10296,3
10297,2
10299,2
10300,6
10300,9
10301,9
10302,0
10304,7
10305,7
10305,5
10306,3
10307,1
10309,5
10310,2
10310,5
10311,4
10312,7
10314,2
10315,4
10315,3
10316,6
10317,9
10319,5
10320,9
10320,0
10321,7
10322,4
10324,4
10325,9
10325,8
10326,2
10327,5
10329,8
10330,6
10330,8
10331,3
10332,6
10334,1
10335,7
10335,8
10336,9
10337,1
10339,5
10340,5
10340,0
10341,1
10342,9
10344,3
10345,3
10445,8
10446,4
10447,4
10449,5
10450,9
10450,7
10451,9
10452,4
10454,4
10455,4
10455,0
10456,0
10457,6
10459,9
10460,5
10460,7
10461,6
10462,6
10464,4
10465,4
10465,2
10466,8
10467,7
10469,2
10470,7
10470,5
10471,3
10472,8
10474,1
10475,3
10475,1
10476,4
10477,1
10479,2
10480,4
10480,5
10481,9
10482,9
10484,8
10485,2
10485,3
10486,7
10487,9
10489,8
10490,9
10490,3
10491,9
10492,8
10494,3
10495,2
10495,3
10496,4
10497,1
10499,9
10500,8
10500,5
10501,3
10502,0
10504,0
10505,6
10505,3
10506,9
10507,4
10509,7
10510,1
10510,0
10511,9
10512,5
10514,4
10515,4
10515,6
10516,7
10517,9
10519,7
10520,6
10520,5
10521,0
10522,5
10524,2
10525,3
10525,8
10526,0
10527,3
10529,9
10530,7
10530,3
10531,5
10532,7
10534,6
10535,2
10535,2
10536,8
10537,1
10539,0
10540,2
10540,7
10541,5
10542,4
10544,9
10545,5
10545,7
10546,8
10547,9
10549,8
10550,1
10550,8
10551,8
10552,2
10554,1
10555,4
10555,2
10556,4
10557,5
10559,1
10560,2
10560,5
10561,1
10562,9
10564,1
10565,3
10565,1
10566,1
10567,7
10569,4
10570,6
10570,4
10571,6
10572,3
10574,6
10575,1
10575,7
10576,6
10577,2
10579,8
10580,7
10580,6
10581,5
10582,9
10584,0
10585,5
10585,8
10586,0
10587,7
10589,2
10590,2
10590,6
10591,6
10592,6
10594,3
10595,1
10595,6
10596,1
10597,1
10599,6
10600,0
10600,7
10601,2
10602,9
10604,9
10605,3
10605,8
10606,5
10607,1
10609,7
10610,1
10610,3
10611,4
10612,0
10614,8
10615,6
10615,1
10616,5
10617,2
10619,5
10620,7
10620,3
10621,3
10622,4
10624,5
10625,4
10625,9
10626,6
10627,7
10629,9
10630,4
10630,8
10631,0
10632,1
10634,4
10635,9
10635,2
10636,1
10637,8
10639,4
10640,0
10640,9
10641,7
10642,5
10644,9
10645,6
10645,0
10646,1
10647,1
10649,9
10650,6
10650,7
10651,9
10652,7
10654,4
10655,3
10655,0
10656,3
10657,9
10659,7
10660,1
10660,1
10661,1
10662,9
10664,2
10665,0
10665,2
10666,3
10667,0
10669,8
10670,4
10670,3
10671,7
10672,9
10674,2
10675,1
10675,4
10676,7
10677,9
10679,6
10680,2
10680,7
10681,2
10682,8
10684,1
10685,8
10685,3
10686,5
10687,5
10689,7
10690,7
10690,7
10691,2
10692,9
10694,3
10695,8
10695,4
10696,5
10697,9
10699,2
10700,3
10700,5
10701,7
10702,7
10704,8
10705,9
10705,7
10706,8
10707,1
10709,7
10710,9
10710,6
10711,0
10712,3
10714,7
10715,3
10715,3
10716,0
10717,5
10719,2
10720,5
10720,9
10721,7
10722,2
10724,5
10725,4
10725,7
10726,8
10727,1
10729,5
10730,4
10730,9
10731,2
10732,1
10734,8
10735,8
10735,1
10736,3
10737,7
10739,3
10740,5
10740,9
10741,3
10742,8
10744,4
10745,4
10745,5
10746,3
10747,2
10749,4
10750,3
10750,8
10751,4
10752,8
10754,1
10755,9
10755,6
10756,6
10757,9
10759,0
10760,0
10760,0
10761,6
10762,4
10764,2
10765,9
10765,1
10766,6
10767,1
10769,9
10770,2
10775,1
10776,4
10777,5
10779,0
10780,3
10780,4
10781,7
10782,6
10784,6
10785,3
10785,4
10786,7
10787,0
10789,9
10790,6
10790,6
10791,0
10792,6
10794,9
10795,4
10795,7
10796,2
10797,6
10799,9
10800,4
10800,4
10801,3
10802,3
10804,7
10805,3
10805,4
10806,2
10807,1
10809,7
10810,5
10810,9
10811,0
10812,8
10814,6
10815,2
10815,4
10816,6
10817,4
10819,2
10820,2
10820,9
10821,6
10822,4
10824,0
10825,6
10825,6
10826,1
10827,1
10829,3
10830,7
10830,7
10831,2
10832,9
10834,1
10835,4
10835,8
10836,0
10837,4
10839,3
10840,5
10840,8
10841,2
10842,3
10844,7
10845,8
10845,4
10846,0
10847,4
10849,3
10850,7
10850,7
10851,4
10852,4
10854,1
10855,5
10855,6
10856,8
10857,7
10859,5
10860,6
10860,5
10861,9
10862,2
10864,0
10865,8
10865,6
10866,7
10867,2
10869,3
10870,8
10870,3
10871,5
10872,1
10874,9
10875,9
10875,5
10876,2
10877,8
10879,5
10880,1
11400,0
11401,5
11402,0
11404,7
11405,7
11405,3
11406,8
11407,7
11409,1
11410,3
11410,6
11411,3
11412,5
11414,6
11415,0
11415,4
11416,7
11417,9
11419,0
11420,4
11420,5
11421,4
11422,3
11424,4
11425,0
11425,0
11426,7
11427,9
11429,6
11430,7
11430,5
11431,2
11432,5
11434,4
11435,9
11435,3
11436,6
11437,8
11439,8
11440,7
11440,7
11441,5
11442,5
11444,3
11445,2
11445,5
11446,3
11447,8
11449,9
11450,2
11450,5
11451,8
11452,3
11454,4
11455,6
11455,2
11456,9
11457,0
11459,3
11460,4
11460,9
11461,8
11462,5
11464,7
11465,9
11465,0
11466,0
11467,9
11469,8
11470,0
11470,0
11471,5
11472,3
11474,3
11475,8
11475,7
11476,0
11477,9
11479,7
11480,3
11480,7
11481,6
11482,5
11484,5
11485,9
11485,5
11486,8
11487,4
11489,0
11490,9
11490,9
11491,3
11492,5
11494,6
11495,0
11495,1
11496,0
11497,0
11499,3
11500,2
11500,2
11501,8
11502,7
11504,2
11505,2
11505,4
11506,0
11507,2
11509,4
11510,8
11510,5
11511,4
11512,3
11514,6
11515,1
11515,5
11516,2
11517,3
11519,1
11520,3
11520,8
11521,1
11522,7
11524,7
11525,8
11525,7
11526,3
11527,5
11529,2
11530,1
11530,0
11531,9
11532,7
11534,9
11535,1
11535,4
11536,5
11537,3
11539,9
11540,2
11540,4
11541,2
11542,4
11544,5
11545,6
11545,2
11546,1
11547,8
11549,0
11550,6
11550,1
11551,9
11552,2
11554,3
11555,8
11555,5
11556,5
11557,8
11559,3
11560,4
11560,9
11561,9
11562,9
11564,1
11565,3
11565,7
11566,1
11567,3
11569,4
11570,3
11570,7
11571,3
11572,8
11574,3
11575,1
14190,8
14191,8
14192,1
14194,4
14195,3
14195,2
14196,7
14197,1
14199,1
14200,0
14200,9
14201,3
