2021-05-23 17:24:01.522442, 1,25
2021-05-23 17:24:01.522524, 10,24
2021-05-23 17:24:01.522565, 9,24
2021-05-23 17:24:01.523404, 11,25
2021-05-23 17:24:01.523472, 1,25
2021-05-23 17:24:01.524403, 1,24
2021-05-23 17:24:01.524463, 11,24
2021-05-23 17:24:01.524499, 2,25
2021-05-23 17:24:01.525384, 12,24
2021-05-23 17:24:01.525444, 17,25
2021-05-23 17:24:01.529495, 1,24
2021-05-23 17:24:01.530472, 13,24
2021-05-23 17:24:01.530547, 5,25
2021-05-23 17:24:01.531432, 8,24
2021-05-23 17:24:01.531512, 6,25
2021-05-23 17:24:01.532457, 1,25
2021-05-23 17:24:01.532569, 13,24
2021-05-23 17:24:01.532606, 7,25
2021-05-23 17:24:01.533467, 19,24
2021-05-23 17:24:01.533578, 2,24
2021-05-23 17:24:01.534454, 8,24
2021-05-23 17:24:01.535437, 15,25
2021-05-23 17:24:01.535529, 19,25
2021-05-23 17:24:01.536420, 3,25
2021-05-23 17:24:01.536492, 15,25
2021-05-23 17:24:01.537441, 13,25
2021-05-23 17:24:01.537513, 3,25
2021-05-23 17:24:01.537547, 14,25
2021-05-23 17:24:01.538406, 17,24
2021-05-23 17:24:01.539457, 8,24
2021-05-23 17:24:01.539586, 6,25
2021-05-23 17:24:01.539657, 9,25
2021-05-23 17:24:01.540486, 3,25
2021-05-23 17:24:01.540604, 6,24
2021-05-23 17:24:01.540694, 11,24
2021-05-23 17:24:01.541471, 13,25
2021-05-23 17:24:01.541576, 17,24
2021-05-23 17:24:01.542443, 18,25
2021-05-23 17:24:01.542517, 1,25
2021-05-23 17:24:01.543427, 15,24
2021-05-23 17:24:01.544458, 4,24
2021-05-23 17:24:01.544565, 6,25
2021-05-23 17:24:01.547463, 15,24
2021-05-23 17:24:01.548467, 8,25
2021-05-23 17:24:01.549403, 5,24
2021-05-23 17:24:01.550430, 11,25
2021-05-23 17:24:01.550495, 6,24
2021-05-23 17:24:01.551455, 19,24
2021-05-23 17:24:01.552472, 10,25
2021-05-23 17:24:01.552667, 10,25
2021-05-23 17:24:01.552733, 19,24
2021-05-23 17:24:01.553447, 18,25
2021-05-23 17:24:01.553529, 6,24
2021-05-23 17:24:01.554455, 11,24
2021-05-23 17:24:01.554543, 10,25
2021-05-23 17:24:01.555451, 15,25
2021-05-23 17:24:01.555524, 5,25
2021-05-23 17:24:01.555558, 9,24
2021-05-23 17:24:01.556464, 9,25
2021-05-23 17:24:01.556534, 15,24
2021-05-23 17:24:01.556567, 11,24
2021-05-23 17:24:01.557451, 3,24
2021-05-23 17:24:01.557533, 2,24
2021-05-23 17:24:01.558427, 5,24
2021-05-23 17:24:01.558501, 17,25
2021-05-23 17:24:01.559464, 11,24
2021-05-23 17:24:01.559553, 1,25
2021-05-23 17:24:01.559591, 7,24
2021-05-23 17:24:01.560473, 5,25
2021-05-23 17:24:01.560555, 3,24
2021-05-23 17:24:01.561427, 10,25
2021-05-23 17:24:01.561537, 16,25
2021-05-23 17:24:01.562410, 17,25
2021-05-23 17:24:01.563421, 12,24
2021-05-23 17:24:01.563482, 5,25
2021-05-23 17:24:01.563531, 5,24
2021-05-23 17:24:01.564436, 14,25
2021-05-23 17:24:01.564518, 6,25
2021-05-23 17:24:01.565469, 13,25
2021-05-23 17:24:01.565554, 6,25
2021-05-23 17:24:01.566427, 15,25
2021-05-23 17:24:01.566524, 1,25
2021-05-23 17:24:01.567499, 12,24
2021-05-23 17:24:01.567584, 15,24
2021-05-23 17:24:01.567621, 3,25
2021-05-23 17:24:01.568550, 11,24
2021-05-23 17:24:01.568623, 14,24
2021-05-23 17:24:01.568657, 19,25
2021-05-23 17:24:01.569421, 16,24
2021-05-23 17:24:01.570468, 15,25
2021-05-23 17:24:01.570552, 8,24
2021-05-23 17:24:01.570588, 19,25
2021-05-23 17:24:01.571429, 8,25
2021-05-23 17:24:01.571511, 17,25
2021-05-23 17:24:01.571547, 14,24
2021-05-23 17:24:01.572677, 19,24
2021-05-23 17:24:01.572748, 9,24
2021-05-23 17:24:01.573474, 8,25
2021-05-23 17:24:01.573557, 4,24
2021-05-23 17:24:01.573593, 3,25
2021-05-23 17:24:01.574424, 18,25
2021-05-23 17:24:01.575413, 6,25
2021-05-23 17:24:01.576446, 12,25
2021-05-23 17:24:01.576517, 1,25
2021-05-23 17:24:01.577487, 1,25
2021-05-23 17:24:01.578421, 14,24
2021-05-23 17:24:01.579534, 9,25
2021-05-23 17:24:01.580577, 1,24
2021-05-23 17:24:01.585501, 14,25
2021-05-23 17:24:01.586430, 2,25
2021-05-23 17:24:01.586513, 6,25
2021-05-23 17:24:01.587411, 9,25
2021-05-23 17:24:01.588430, 2,24
2021-05-23 17:24:01.588503, 17,24
2021-05-23 17:24:01.589436, 15,25
2021-05-23 17:24:01.589518, 6,24
2021-05-23 17:24:01.590390, 8,25
2021-05-23 17:24:01.590462, 6,25
2021-05-23 17:24:01.591418, 9,24
2021-05-23 17:24:01.591488, 14,24
2021-05-23 17:24:01.592443, 13,24
2021-05-23 17:24:01.593547, 7,25
2021-05-23 17:24:01.593654, 1,25
2021-05-23 17:24:01.593719, 13,24
2021-05-23 17:24:01.594453, 5,24
2021-05-23 17:24:01.594544, 13,24
2021-05-23 17:24:01.595432, 5,24
2021-05-23 17:24:01.595514, 6,24
2021-05-23 17:24:01.595577, 9,25
2021-05-23 17:24:01.596462, 8,25
2021-05-23 17:24:01.597461, 7,24
2021-05-23 17:24:01.597532, 1,24
2021-05-23 17:24:01.598448, 2,25
2021-05-23 17:24:01.598536, 1,25
2021-05-23 17:24:01.599491, 19,24
2021-05-23 17:24:01.599573, 7,24
2021-05-23 17:24:01.599609, 14,24
2021-05-23 17:24:01.600457, 16,24
2021-05-23 17:24:01.601423, 9,24
2021-05-23 17:24:01.601523, 14,25
2021-05-23 17:24:01.603467, 8,25
2021-05-23 17:24:01.603540, 1,25
2021-05-23 17:24:01.603573, 15,25
2021-05-23 17:24:01.603602, 19,24
2021-05-23 17:24:01.604466, 18,25
2021-05-23 17:24:01.604535, 18,24
2021-05-23 17:24:01.604569, 9,24
2021-05-23 17:24:01.605432, 18,25
2021-05-23 17:24:01.605503, 16,24
2021-05-23 17:24:01.606429, 9,25
2021-05-23 17:24:01.606502, 15,25
2021-05-23 17:24:01.607377, 12,25
2021-05-23 17:24:01.608453, 2,25
2021-05-23 17:24:01.609460, 8,24
2021-05-23 17:24:01.609543, 3,24
2021-05-23 17:24:01.610442, 5,25
2021-05-23 17:24:01.611438, 2,24
2021-05-23 17:24:01.612415, 4,25
2021-05-23 17:24:01.612488, 11,24
2021-05-23 17:24:01.613433, 12,25
2021-05-23 17:24:01.614426, 12,24
2021-05-23 17:24:01.615445, 8,25
2021-05-23 17:24:01.615521, 19,25
2021-05-23 17:24:01.616406, 16,25
2021-05-23 17:24:01.617420, 13,25
2021-05-23 17:24:01.618388, 2,25
2021-05-23 17:24:01.619428, 13,25
2021-05-23 17:24:01.620501, 15,25
2021-05-23 17:24:01.620584, 8,25
2021-05-23 17:24:01.621433, 9,25
2021-05-23 17:24:01.621505, 10,25
2021-05-23 17:24:01.621539, 8,25
2021-05-23 17:24:01.622419, 14,25
2021-05-23 17:24:01.623390, 16,24
2021-05-23 17:24:01.624462, 17,24
2021-05-23 17:24:01.624544, 13,24
2021-05-23 17:24:01.625452, 4,25
2021-05-23 17:24:01.626414, 2,24
2021-05-23 17:24:01.626481, 7,25
2021-05-23 17:24:01.627486, 1,24
2021-05-23 17:24:01.631501, 16,25
2021-05-23 17:24:01.632464, 10,24
2021-05-23 17:24:01.632543, 18,25
2021-05-23 17:24:01.633435, 14,25
2021-05-23 17:24:01.634410, 6,24
2021-05-23 17:24:01.634487, 7,25
2021-05-23 17:24:01.635395, 18,25
2021-05-23 17:24:01.636486, 1,25
2021-05-23 17:24:01.637441, 7,24
2021-05-23 17:24:01.637515, 9,24
2021-05-23 17:24:01.638453, 7,25
2021-05-23 17:24:01.639457, 17,25
2021-05-23 17:24:01.639545, 14,25
2021-05-23 17:24:01.639605, 3,25
2021-05-23 17:24:01.640481, 4,25
2021-05-23 17:24:01.640544, 18,25
2021-05-23 17:24:01.640576, 3,25
2021-05-23 17:24:01.641403, 1,24
2021-05-23 17:24:01.641462, 13,25
2021-05-23 17:24:01.642427, 15,25
2021-05-23 17:24:01.642500, 13,24
2021-05-23 17:24:01.643854, 6,25
2021-05-23 17:24:01.643939, 1,25
2021-05-23 17:24:01.643981, 9,25
2021-05-23 17:24:01.644406, 11,25
2021-05-23 17:24:01.646434, 14,24
2021-05-23 17:24:01.646509, 6,25
2021-05-23 17:24:01.646543, 5,24
2021-05-23 17:24:01.647420, 2,25
2021-05-23 17:24:01.647490, 15,24
2021-05-23 17:24:01.648494, 18,24
2021-05-23 17:24:01.648576, 12,25
2021-05-23 17:24:01.650498, 12,24
2021-05-23 17:24:01.650575, 8,24
2021-05-23 17:24:01.651454, 19,25
2021-05-23 17:24:01.651518, 4,24
2021-05-23 17:24:01.652421, 15,25
2021-05-23 17:24:01.652505, 1,24
2021-05-23 17:24:01.653413, 16,25
2021-05-23 17:24:01.653486, 8,25
2021-05-23 17:24:01.654506, 16,24
2021-05-23 17:24:01.655439, 7,24
2021-05-23 17:24:01.655540, 11,25
2021-05-23 17:24:01.656465, 7,24
2021-05-23 17:24:01.657507, 1,24
2021-05-23 17:24:01.657613, 10,25
2021-05-23 17:24:01.657655, 16,24
2021-05-23 17:24:01.658453, 14,24
2021-05-23 17:24:01.658555, 19,24
2021-05-23 17:24:01.659425, 13,25
2021-05-23 17:24:01.659490, 2,25
2021-05-23 17:24:01.660424, 11,25
2021-05-23 17:24:01.660494, 9,24
2021-05-23 17:24:01.661509, 13,25
2021-05-23 17:24:01.661580, 3,25
2021-05-23 17:24:01.663455, 3,25
2021-05-23 17:24:01.663541, 7,25
2021-05-23 17:24:01.663578, 9,24
2021-05-23 17:24:01.664447, 9,24
2021-05-23 17:24:01.664541, 19,25
2021-05-23 17:24:01.665495, 12,24
2021-05-23 17:24:01.666474, 13,25
2021-05-23 17:24:01.668502, 11,25
2021-05-23 17:24:01.668584, 7,24
2021-05-23 17:24:01.668621, 6,25
2021-05-23 17:24:01.669531, 8,25
2021-05-23 17:24:01.669614, 13,24
2021-05-23 17:24:01.670487, 14,25
2021-05-23 17:24:01.671463, 14,24
2021-05-23 17:24:01.672449, 15,25
2021-05-23 17:24:01.672561, 11,25
2021-05-23 17:24:01.673449, 14,25
2021-05-23 17:24:01.674442, 16,25
2021-05-23 17:24:01.675460, 6,24
2021-05-23 17:24:01.675544, 10,25
2021-05-23 17:24:01.676443, 3,24
2021-05-23 17:24:01.677424, 16,25
2021-05-23 17:24:01.678415, 11,25
2021-05-23 17:24:01.678500, 9,25
2021-05-23 17:24:01.679380, 17,25
2021-05-23 17:24:01.680369, 3,25
2021-05-23 17:24:01.681419, 10,25
2021-05-23 17:24:01.681465, 13,25
2021-05-23 17:24:01.682400, 7,25
2021-05-23 17:24:01.686410, 18,24
2021-05-23 17:24:01.687406, 5,25
2021-05-23 17:24:01.688405, 9,24
2021-05-23 17:24:01.688445, 4,25
2021-05-23 17:24:01.688465, 11,25
2021-05-23 17:24:01.689475, 5,24
2021-05-23 17:24:01.690483, 17,24
2021-05-23 17:24:01.691451, 14,24
2021-05-23 17:24:01.691558, 18,25
2021-05-23 17:24:01.693479, 16,25
2021-05-23 17:24:01.693565, 16,25
2021-05-23 17:24:01.693602, 1,25
2021-05-23 17:24:01.694469, 9,25
2021-05-23 17:24:01.694553, 1,25
2021-05-23 17:24:01.695513, 11,24
2021-05-23 17:24:01.695596, 9,25
2021-05-23 17:24:01.696504, 14,25
2021-05-23 17:24:01.696638, 10,25
2021-05-23 17:24:01.697445, 11,25
2021-05-23 17:24:01.697517, 14,25
2021-05-23 17:24:01.697552, 8,24
2021-05-23 17:24:01.698451, 17,25
2021-05-23 17:24:01.698524, 17,25
2021-05-23 17:24:01.699484, 4,25
2021-05-23 17:24:01.699566, 17,24
2021-05-23 17:24:01.700475, 6,25
2021-05-23 17:24:01.701441, 16,24
2021-05-23 17:24:01.702441, 14,24
2021-05-23 17:24:01.702514, 4,24
2021-05-23 17:24:01.703395, 13,25
2021-05-23 17:24:01.704445, 17,24
2021-05-23 17:24:01.704516, 11,24
2021-05-23 17:24:01.704549, 12,24
2021-05-23 17:24:01.704578, 11,24
2021-05-23 17:24:01.705541, 11,24
2021-05-23 17:24:01.705626, 10,24
2021-05-23 17:24:01.705662, 18,25
2021-05-23 17:24:01.706450, 12,24
2021-05-23 17:24:01.706536, 2,25
2021-05-23 17:24:01.706572, 6,24
2021-05-23 17:24:01.707497, 3,24
2021-05-23 17:24:01.708445, 11,25
2021-05-23 17:24:01.708526, 14,24
2021-05-23 17:24:01.709426, 15,25
2021-05-23 17:24:01.710448, 6,25
2021-05-23 17:24:01.711436, 7,24
2021-05-23 17:24:01.711503, 5,25
2021-05-23 17:24:01.712471, 7,25
2021-05-23 17:24:01.712550, 3,24
2021-05-23 17:24:01.713439, 17,24
2021-05-23 17:24:01.714455, 9,25
2021-05-23 17:24:01.715463, 11,24
2021-05-23 17:24:01.716418, 6,25
2021-05-23 17:24:01.716518, 19,25
2021-05-23 17:24:01.717450, 17,25
2021-05-23 17:24:01.718435, 14,25
2021-05-23 17:24:01.718521, 7,25
2021-05-23 17:24:01.719440, 1,24
2021-05-23 17:24:01.720448, 11,24
2021-05-23 17:24:01.721470, 1,24
2021-05-23 17:24:01.722461, 6,25
2021-05-23 17:24:01.722537, 11,24
2021-05-23 17:24:01.723442, 7,25
2021-05-23 17:24:01.723513, 19,25
2021-05-23 17:24:01.724431, 19,24
2021-05-23 17:24:01.725438, 12,24
2021-05-23 17:24:01.726446, 16,25
2021-05-23 17:24:01.727439, 12,24
2021-05-23 17:24:01.727504, 19,24
2021-05-23 17:24:01.728456, 19,25
2021-05-23 17:24:01.729473, 19,24
2021-05-23 17:24:01.730472, 12,25
2021-05-23 17:24:01.733408, 15,25
2021-05-23 17:24:01.734448, 15,25
2021-05-23 17:24:01.735432, 19,25
2021-05-23 17:24:01.735522, 7,25
2021-05-23 17:24:01.736497, 5,25
2021-05-23 17:24:01.736605, 9,24
2021-05-23 17:24:01.736674, 18,24
2021-05-23 17:24:01.736721, 16,24
2021-05-23 17:24:01.738544, 13,24
2021-05-23 17:24:01.738652, 12,24
2021-05-23 17:24:01.738738, 11,25
2021-05-23 17:24:01.738805, 10,24
2021-05-23 17:24:01.739470, 6,25
2021-05-23 17:24:01.739572, 17,24
2021-05-23 17:24:01.740400, 17,25
2021-05-23 17:24:01.740464, 16,25
2021-05-23 17:24:01.741422, 10,25
2021-05-23 17:24:01.741499, 14,24
2021-05-23 17:24:01.742410, 11,25
2021-05-23 17:24:01.742481, 1,24
2021-05-23 17:24:01.742514, 17,24
2021-05-23 17:24:01.743385, 14,25
2021-05-23 17:24:01.743445, 13,24
2021-05-23 17:24:01.744424, 2,25
2021-05-23 17:24:01.745441, 12,25
2021-05-23 17:24:01.745511, 15,24
2021-05-23 17:24:01.746416, 5,25
2021-05-23 17:24:01.747436, 19,25
2021-05-23 17:24:01.748501, 13,25
2021-05-23 17:24:01.748606, 2,24
2021-05-23 17:24:01.752479, 1,25
2021-05-23 17:24:01.753470, 7,24
2021-05-23 17:24:01.753553, 2,24
2021-05-23 17:24:01.753589, 16,25
2021-05-23 17:24:01.754428, 14,25
2021-05-23 17:24:01.754501, 14,24
2021-05-23 17:24:01.755476, 7,24
2021-05-23 17:24:01.755547, 11,25
2021-05-23 17:24:01.756490, 14,24
2021-05-23 17:24:01.756574, 8,24
2021-05-23 17:24:01.756610, 11,25
2021-05-23 17:24:01.757474, 5,25
2021-05-23 17:24:01.757557, 9,24
2021-05-23 17:24:01.757593, 11,24
2021-05-23 17:24:01.758458, 16,24
2021-05-23 17:24:01.758543, 3,25
2021-05-23 17:24:01.759435, 11,24
2021-05-23 17:24:01.760377, 18,25
2021-05-23 17:24:01.761435, 10,25
2021-05-23 17:24:01.762523, 1,25
2021-05-23 17:24:01.763424, 16,25
2021-05-23 17:24:01.764469, 5,24
2021-05-23 17:24:01.764550, 5,25
2021-05-23 17:24:01.765438, 7,25
2021-05-23 17:24:01.765509, 1,25
2021-05-23 17:24:01.766429, 8,25
2021-05-23 17:24:01.767467, 7,25
2021-05-23 17:24:01.768424, 11,24
2021-05-23 17:24:01.768883, 10,25
2021-05-23 17:24:01.770495, 14,25
2021-05-23 17:24:01.770602, 8,25
2021-05-23 17:24:01.771441, 9,25
2021-05-23 17:24:01.771512, 14,25
2021-05-23 17:24:01.772453, 4,24
2021-05-23 17:24:01.773450, 1,25
2021-05-23 17:24:01.774465, 11,25
2021-05-23 17:24:01.774540, 6,24
2021-05-23 17:24:01.775462, 19,24
2021-05-23 17:24:01.776432, 8,24
2021-05-23 17:24:01.777415, 1,24
2021-05-23 17:24:01.778465, 4,24
2021-05-23 17:24:01.778550, 16,24
2021-05-23 17:24:01.779476, 2,25
2021-05-23 17:24:01.780503, 11,25
2021-05-23 17:24:01.781439, 18,25
2021-05-23 17:24:01.781513, 1,25
2021-05-23 17:24:01.782432, 4,24
2021-05-23 17:24:01.783479, 4,24
2021-05-23 17:24:01.784460, 18,24
2021-05-23 17:24:01.784573, 16,25
2021-05-23 17:24:01.788493, 3,25
2021-05-23 17:24:01.790530, 7,25
2021-05-23 17:24:01.790657, 15,25
2021-05-23 17:24:01.791466, 7,25
2021-05-23 17:24:01.791566, 18,24
2021-05-23 17:24:01.791657, 11,25
2021-05-23 17:24:01.792452, 4,24
2021-05-23 17:24:01.792523, 13,25
2021-05-23 17:24:01.793469, 17,24
2021-05-23 17:24:01.793563, 1,24
2021-05-23 17:24:01.793617, 17,25
2021-05-23 17:24:01.794427, 2,24
2021-05-23 17:24:01.794505, 13,25
2021-05-23 17:24:01.795415, 5,24
2021-05-23 17:24:01.795499, 4,24
2021-05-23 17:24:01.796423, 16,24
2021-05-23 17:24:01.796527, 8,24
2021-05-23 17:24:01.797453, 3,25
2021-05-23 17:24:01.797528, 15,24
2021-05-23 17:24:01.797574, 3,24
2021-05-23 17:24:01.798425, 7,25
2021-05-23 17:24:01.798502, 13,25
2021-05-23 17:24:01.799428, 19,25
2021-05-23 17:24:01.799499, 13,24
2021-05-23 17:24:01.800409, 12,25
2021-05-23 17:24:01.801449, 3,24
2021-05-23 17:24:01.802422, 13,25
2021-05-23 17:24:01.802499, 19,24
2021-05-23 17:24:01.803400, 15,24
2021-05-23 17:24:01.804411, 8,24
2021-05-23 17:24:01.804488, 6,25
2021-05-23 17:24:01.805446, 4,24
2021-05-23 17:24:01.806472, 17,24
2021-05-23 17:24:01.806552, 1,25
2021-05-23 17:24:01.807426, 2,24
2021-05-23 17:24:01.808421, 7,25
2021-05-23 17:24:01.809396, 8,24
2021-05-23 17:24:01.809456, 12,25
2021-05-23 17:24:01.810428, 9,24
2021-05-23 17:24:01.811391, 17,24
2021-05-23 17:24:01.812422, 18,25
2021-05-23 17:24:01.813412, 13,25
2021-05-23 17:24:01.813495, 3,24
2021-05-23 17:24:01.814422, 15,24
2021-05-23 17:24:01.815403, 12,24
2021-05-23 17:24:01.816418, 17,24
2021-05-23 17:24:01.816482, 2,25
2021-05-23 17:24:01.817388, 8,25
2021-05-23 17:24:01.818409, 16,25
2021-05-23 17:24:01.818486, 3,24
2021-05-23 17:24:01.819427, 4,24
2021-05-23 17:24:01.820416, 10,25
2021-05-23 17:24:01.821412, 13,25
2021-05-23 17:24:01.822414, 3,25
2021-05-23 17:24:01.822495, 12,25
2021-05-23 17:24:01.823443, 5,24
2021-05-23 17:24:01.824418, 2,25
2021-05-23 17:24:01.824496, 13,25
2021-05-23 17:24:01.825451, 19,24
2021-05-23 17:24:01.826433, 2,24
2021-05-23 17:24:01.827434, 19,25
2021-05-23 17:24:01.828431, 18,24
2021-05-23 17:24:01.828511, 1,24
2021-05-23 17:24:01.829434, 6,24
2021-05-23 17:24:01.830561, 7,25
2021-05-23 17:24:01.831442, 5,25
2021-05-23 17:24:01.831522, 7,25
2021-05-23 17:24:01.832403, 7,24
2021-05-23 17:24:01.836465, 8,25
2021-05-23 17:24:01.837446, 11,25
2021-05-23 17:24:01.837528, 11,24
2021-05-23 17:24:01.838439, 1,25
2021-05-23 17:24:01.838521, 5,25
2021-05-23 17:24:01.838571, 19,25
2021-05-23 17:24:01.839454, 4,25
2021-05-23 17:24:01.839532, 10,24
2021-05-23 17:24:01.839578, 18,24
2021-05-23 17:24:01.840438, 12,24
2021-05-23 17:24:01.840519, 1,24
2021-05-23 17:24:01.841418, 4,24
2021-05-23 17:24:01.842429, 7,25
2021-05-23 17:24:01.842508, 18,25
2021-05-23 17:24:01.842556, 16,24
2021-05-23 17:24:01.842596, 6,25
2021-05-23 17:24:01.843443, 6,24
2021-05-23 17:24:01.843521, 1,24
2021-05-23 17:24:01.843572, 4,24
2021-05-23 17:24:01.844433, 1,24
2021-05-23 17:24:01.844512, 13,25
2021-05-23 17:24:01.845422, 7,24
2021-05-23 17:24:01.845498, 11,25
2021-05-23 17:24:01.846445, 1,25
2021-05-23 17:24:01.847391, 4,25
2021-05-23 17:24:01.848406, 12,25
2021-05-23 17:24:01.849427, 16,25
2021-05-23 17:24:01.849533, 14,25
2021-05-23 17:24:01.849587, 10,24
2021-05-23 17:24:01.850369, 1,24
2021-05-23 17:24:01.851416, 6,25
2021-05-23 17:24:01.852459, 9,25
2021-05-23 17:24:01.852540, 14,25
2021-05-23 17:24:01.854401, 13,25
2021-05-23 17:24:01.855418, 11,24
2021-05-23 17:24:01.855490, 14,25
2021-05-23 17:24:01.855528, 8,25
2021-05-23 17:24:01.856414, 11,24
2021-05-23 17:24:01.856495, 17,25
2021-05-23 17:24:01.857410, 11,25
2021-05-23 17:24:01.858415, 8,25
2021-05-23 17:24:01.859414, 14,24
2021-05-23 17:24:01.860401, 4,24
2021-05-23 17:24:01.860480, 4,25
2021-05-23 17:24:01.861393, 13,25
2021-05-23 17:24:01.862404, 7,24
2021-05-23 17:24:01.863396, 11,25
2021-05-23 17:24:01.864429, 7,24
2021-05-23 17:24:01.864513, 13,24
2021-05-23 17:24:01.865407, 16,24
2021-05-23 17:24:01.866412, 5,25
2021-05-23 17:24:01.866493, 7,24
2021-05-23 17:24:01.867461, 18,24
2021-05-23 17:24:01.868444, 5,25
2021-05-23 17:24:01.868526, 9,24
2021-05-23 17:24:01.869438, 12,25
2021-05-23 17:24:01.870434, 10,25
2021-05-23 17:24:01.871435, 11,25
2021-05-23 17:24:01.872434, 15,25
2021-05-23 17:24:01.873443, 19,25
2021-05-23 17:24:01.874426, 18,24
2021-05-23 17:24:01.874510, 15,25
2021-05-23 17:24:01.876422, 15,25
2021-05-23 17:24:01.876503, 6,24
2021-05-23 17:24:01.877445, 16,25
2021-05-23 17:24:01.877523, 5,25
2021-05-23 17:24:01.878439, 8,25
2021-05-23 17:24:01.879427, 1,24
2021-05-23 17:24:01.880453, 4,25
2021-05-23 17:24:01.880530, 4,24
2021-05-23 17:24:01.881423, 8,24
2021-05-23 17:24:01.882451, 13,24
2021-05-23 17:24:01.883409, 5,24
2021-05-23 17:24:01.883489, 15,25
2021-05-23 17:24:01.884436, 3,24
2021-05-23 17:24:01.885439, 15,25
2021-05-23 17:24:01.886416, 19,24
2021-05-23 17:24:01.887441, 7,25
2021-05-23 17:24:01.887526, 4,24
2021-05-23 17:24:01.891477, 3,25
2021-05-23 17:24:01.892421, 9,25
2021-05-23 17:24:01.893411, 3,24
2021-05-23 17:24:01.893851, 11,25
2021-05-23 17:24:01.893902, 11,24
2021-05-23 17:24:01.894414, 17,24
2021-05-23 17:24:01.894484, 9,25
2021-05-23 17:24:01.895428, 19,24
2021-05-23 17:24:01.895497, 12,25
2021-05-23 17:24:01.895536, 7,24
2021-05-23 17:24:01.896402, 1,25
2021-05-23 17:24:01.896471, 5,25
2021-05-23 17:24:01.897437, 6,25
2021-05-23 17:24:01.897517, 18,24
2021-05-23 17:24:01.897560, 1,24
2021-05-23 17:24:01.898422, 10,24
2021-05-23 17:24:01.898498, 4,25
2021-05-23 17:24:01.899389, 9,25
2021-05-23 17:24:01.899452, 3,24
2021-05-23 17:24:01.900483, 9,25
2021-05-23 17:24:01.900562, 12,25
2021-05-23 17:24:01.901435, 9,24
2021-05-23 17:24:01.902442, 13,25
2021-05-23 17:24:01.902521, 4,24
2021-05-23 17:24:01.903422, 16,25
2021-05-23 17:24:01.904433, 19,24
2021-05-23 17:24:01.904504, 9,24
2021-05-23 17:24:01.905409, 13,25
2021-05-23 17:24:01.906414, 10,25
2021-05-23 17:24:01.907408, 17,24
2021-05-23 17:24:01.907487, 16,25
2021-05-23 17:24:01.908404, 6,24
2021-05-23 17:24:01.909394, 4,24
2021-05-23 17:24:01.911456, 5,25
2021-05-23 17:24:01.911541, 9,25
2021-05-23 17:24:01.911586, 6,24
2021-05-23 17:24:01.912405, 4,24
